tipo_contacto,agente_accion,fecha_accion,NOME,SUPERVISOR,Total
cd,EXT_AGUISOUZ,2026-02-13,,,19
cd,EXT_AGUISOUZ,2026-02-16,,,25
cd,EXT_AGUISOUZ,2026-02-18,,,5
cd,EXT_AGUISOUZ,2026-02-19,,,2
cd,EXT_AGUISOUZ,2026-02-20,,,1
cd,EXT_ALENISAB,2026-02-20,,,30
cd,EXT_ALESR,2026-02-13,,,46
cd,EXT_ALESR,2026-02-16,,,72
cd,EXT_ALESR,2026-02-18,,,39
cd,EXT_ALESR,2026-02-19,,,24
cd,EXT_ALNLARIS,2026-02-13,,,23
cd,EXT_ALNLARIS,2026-02-14,,,29
cd,EXT_ALNLARIS,2026-02-16,,,35
cd,EXT_ALNLARIS,2026-02-18,,,15
cd,EXT_ALNLARIS,2026-02-19,,,13
cd,EXT_ALNLARIS,2026-02-23,,,9
cd,EXT_ALYCARVA,2026-02-19,,,2
cd,EXT_ANACAEIR,2026-02-13,,,64
cd,EXT_ANACAEIR,2026-02-14,,,48
cd,EXT_ANACAEIR,2026-02-18,,,33
cd,EXT_ANACAEIR,2026-02-19,,,20
cd,EXT_ANACAEIR,2026-02-20,,,49
cd,EXT_ANACAEIR,2026-02-21,,,47
cd,EXT_ANACAEIR,2026-02-23,,,19
cd,EXT_ANASANO,2026-02-20,,,52
cd,EXT_ANATOS,2026-02-13,,,4
cd,EXT_ANATOS,2026-02-18,,,3
cd,EXT_ANATOS,2026-02-19,,,2
cd,EXT_ANATOS,2026-02-20,,,2
cd,EXT_ANATOS,2026-02-21,,,2
cd,EXT_ANIVO,2026-02-13,,,14
cd,EXT_ANIVO,2026-02-14,,,21
cd,EXT_ANIVO,2026-02-18,,,1
cd,EXT_ANIVO,2026-02-19,,,3
cd,EXT_ANIVO,2026-02-20,,,2
cd,EXT_ANIVO,2026-02-21,,,2
cd,EXT_ANIVO,2026-02-23,,,1
cd,EXT_ANLISILV,2026-02-13,,,20
cd,EXT_ANLISILV,2026-02-14,,,19
cd,EXT_ANLISILV,2026-02-16,,,18
cd,EXT_ANLISILV,2026-02-18,,,7
cd,EXT_ANLISILV,2026-02-19,,,15
cd,EXT_ANLISILV,2026-02-20,,,24
cd,EXT_ANLISILV,2026-02-21,,,7
cd,EXT_ANLISILV,2026-02-23,,,5
cd,EXT_ANMART,2026-02-13,,,5
cd,EXT_ANMART,2026-02-23,,,3
cd,EXT_ANNICOST,2026-02-13,,,22
cd,EXT_ANNICOST,2026-02-14,,,12
cd,EXT_ANNICOST,2026-02-18,,,21
cd,EXT_ANNICOST,2026-02-19,,,39
cd,EXT_ANNICOST,2026-02-20,,,53
cd,EXT_ANNICOST,2026-02-21,,,39
cd,EXT_ANNICOST,2026-02-23,,,13
cd,EXT_ANTPACHE,2026-02-13,,,201232
cd,EXT_ANTPACHE,2026-02-14,,,144428
cd,EXT_ANTPACHE,2026-02-16,,,435455
cd,EXT_ANTPACHE,2026-02-18,,,85538
cd,EXT_ANTPACHE,2026-02-19,,,76374
cd,EXT_ANVINHAL,2026-02-13,,,1
cd,EXT_ANVINHAL,2026-02-14,,,3
cd,EXT_ANVINHAL,2026-02-18,,,6
cd,EXT_ANVINHAL,2026-02-19,,,11
cd,EXT_ANVINHAL,2026-02-20,,,13
cd,EXT_ANVINHAL,2026-02-21,,,2
cd,EXT_ASILV,2026-02-13,,,32
cd,EXT_ASILV,2026-02-14,,,19
cd,EXT_ASILV,2026-02-18,,,5
cd,EXT_ASILV,2026-02-19,,,5
cd,EXT_ASILV,2026-02-20,,,1
cd,EXT_ASILV,2026-02-21,,,2
cd,EXT_AYXAVIER,2026-02-13,,,52
cd,EXT_AYXAVIER,2026-02-14,,,16
cd,EXT_AYXAVIER,2026-02-18,,,50
cd,EXT_AYXAVIER,2026-02-19,,,36
cd,EXT_AYXAVIER,2026-02-20,,,41
cd,EXT_BARVALER,2026-02-13,,,51
cd,EXT_BARVALER,2026-02-14,,,52
cd,EXT_BARVALER,2026-02-18,,,27
cd,EXT_BARVALER,2026-02-19,,,47
cd,EXT_BARVALER,2026-02-20,,,46
cd,EXT_BARVALER,2026-02-21,,,48
cd,EXT_BARVALER,2026-02-23,,,9
cd,EXT_BEASARA,2026-02-16,,,41
cd,EXT_BEASARA,2026-02-18,,,22
cd,EXT_BEATRAZE,2026-02-13,,,20
cd,EXT_BEATRAZE,2026-02-14,,,13
cd,EXT_BEATRAZE,2026-02-18,,,1
cd,EXT_BEATRAZE,2026-02-20,,,22
cd,EXT_BEATRAZE,2026-02-21,,,3
cd,EXT_BIANM,2026-02-20,,,9
cd,EXT_BRUNASAA,2026-02-20,,,22
cd,EXT_CARDCLAR,2026-02-13,,,51
cd,EXT_CARDCLAR,2026-02-16,,,89
cd,EXT_CARDCLAR,2026-02-18,,,67
cd,EXT_CARDCLAR,2026-02-19,,,53
cd,EXT_CARDCLAR,2026-02-20,,,47
cd,EXT_CARLN,2026-02-13,,,45
cd,EXT_CARLN,2026-02-16,,,80
cd,EXT_CARLN,2026-02-18,,,45
cd,EXT_CARLN,2026-02-19,,,44
cd,EXT_CHRAIOL,2026-02-13,,,9
cd,EXT_CHRAIOL,2026-02-14,,,6
cd,EXT_CHRAIOL,2026-02-18,,,1
cd,EXT_CHRAIOL,2026-02-20,,,4
cd,EXT_CHRAIOL,2026-02-21,,,2
cd,EXT_CHRAIOL,2026-02-23,,,2
cd,EXT_COIZABEL,2026-02-13,,,28
cd,EXT_COIZABEL,2026-02-16,,,12
cd,EXT_COIZABEL,2026-02-18,,,29
cd,EXT_COIZABEL,2026-02-19,,,21
cd,EXT_COIZABEL,2026-02-20,,,31
cd,EXT_CORREHEN,2026-02-13,,,8
cd,EXT_CORREHEN,2026-02-14,,,7
cd,EXT_CORREHEN,2026-02-18,,,20
cd,EXT_CORREHEN,2026-02-19,,,6
cd,EXT_CORREHEN,2026-02-20,,,3
cd,EXT_CORREHEN,2026-02-21,,,7
cd,EXT_CORREHEN,2026-02-23,,,1
cd,EXT_CRISLAIJ,2026-02-13,,,31
cd,EXT_CRISLAIJ,2026-02-18,,,49
cd,EXT_CRISLAIJ,2026-02-19,,,24
cd,EXT_DAVPA,2026-02-13,,,53
cd,EXT_DAVPA,2026-02-16,,,71
cd,EXT_DAVPA,2026-02-18,,,17
cd,EXT_DAVPA,2026-02-19,,,28
cd,EXT_DAVPA,2026-02-20,,,34
cd,EXT_DAVPA,2026-02-23,,,8
cd,EXT_DAYP,2026-02-13,,,15
cd,EXT_DAYP,2026-02-14,,,13
cd,EXT_DAYP,2026-02-18,,,5
cd,EXT_DAYP,2026-02-19,,,19
cd,EXT_DAYP,2026-02-20,,,11
cd,EXT_DAYP,2026-02-21,,,17
cd,EXT_DAYP,2026-02-23,,,2
cd,EXT_DEBA,2026-02-13,,,96
cd,EXT_DEBA,2026-02-14,,,68
cd,EXT_DEBA,2026-02-18,,,18
cd,EXT_DEBA,2026-02-19,,,35
cd,EXT_DEBA,2026-02-20,,,39
cd,EXT_DEBA,2026-02-21,,,25
cd,EXT_DEBA,2026-02-23,,,5
cd,EXT_EDDELIRA,2026-02-18,,,17
cd,EXT_EDDELIRA,2026-02-19,,,7
cd,EXT_EDDELIRA,2026-02-20,,,44
cd,EXT_EDDELIRA,2026-02-21,,,43
cd,EXT_EDISJUNI,2026-02-13,,,14
cd,EXT_EDISJUNI,2026-02-14,,,13
cd,EXT_EDISJUNI,2026-02-18,,,15
cd,EXT_EDISJUNI,2026-02-19,,,21
cd,EXT_EDISJUNI,2026-02-20,,,33
cd,EXT_EDISJUNI,2026-02-21,,,17
cd,EXT_ELINALDS,2026-02-13,,,98
cd,EXT_ELINALDS,2026-02-14,,,78
cd,EXT_ELINALDS,2026-02-18,,,59
cd,EXT_ELINALDS,2026-02-19,,,61
cd,EXT_ELINALDS,2026-02-20,,,57
cd,EXT_ELINALDS,2026-02-21,,,66
cd,EXT_ELINALDS,2026-02-23,,,9
cd,EXT_EMO,2026-02-13,,,2
cd,EXT_EMO,2026-02-19,,,1
cd,EXT_ESTEPMAC,2026-02-13,,,25
cd,EXT_ESTEPMAC,2026-02-16,,,31
cd,EXT_ESTEPMAC,2026-02-18,,,2
cd,EXT_ESTEPMAC,2026-02-19,,,8
cd,EXT_FEKAIC,2026-02-13,,,14
cd,EXT_FEKAIC,2026-02-14,,,13
cd,EXT_FEKAIC,2026-02-18,,,3
cd,EXT_FEKAIC,2026-02-19,,,4
cd,EXT_FEKAIC,2026-02-20,,,2
cd,EXT_FEKAIC,2026-02-21,,,1
cd,EXT_FRKAUANY,2026-02-20,,,47
cd,EXT_GABRLIMI,2026-02-20,,,14
cd,EXT_GBILPERE,2026-02-13,,,83
cd,EXT_GBILPERE,2026-02-18,,,39
cd,EXT_GBILPERE,2026-02-19,,,85
cd,EXT_GBILPERE,2026-02-20,,,28
cd,EXT_GIANMEND,2026-02-13,,,25
cd,EXT_GIANMEND,2026-02-14,,,20
cd,EXT_GIANMEND,2026-02-19,,,78
cd,EXT_GIANMEND,2026-02-20,,,7
cd,EXT_GIANMEND,2026-02-23,,,3
cd,EXT_GIBRIERE,2026-02-20,,,43
cd,EXT_GIOG,2026-02-13,,,9
cd,EXT_GIOG,2026-02-14,,,7
cd,EXT_GIOG,2026-02-18,,,4
cd,EXT_GIOG,2026-02-19,,,7
cd,EXT_GIOO,2026-02-13,,,34
cd,EXT_GIOO,2026-02-14,,,15
cd,EXT_GIOO,2026-02-18,,,20
cd,EXT_GIOO,2026-02-19,,,27
cd,EXT_GIOO,2026-02-21,,,36
cd,EXT_GRAZIELG,2026-02-13,,,43
cd,EXT_GRAZIELG,2026-02-14,,,53
cd,EXT_GRAZIELG,2026-02-16,,,55
cd,EXT_GRAZIELG,2026-02-18,,,25
cd,EXT_GRAZIELG,2026-02-19,,,33
cd,EXT_GRAZIELG,2026-02-20,,,38
cd,EXT_GRAZIELG,2026-02-21,,,32
cd,EXT_GRAZIELG,2026-02-23,,,6
cd,EXT_GUILHEC,2026-02-13,,,8
cd,EXT_GUILHEC,2026-02-14,,,18
cd,EXT_GUILHEC,2026-02-18,,,20
cd,EXT_GUILHEC,2026-02-19,,,9
cd,EXT_GUILHEC,2026-02-20,,,1
cd,EXT_GUILHEC,2026-02-21,,,6
cd,EXT_GUILHEC,2026-02-23,,,4
cd,EXT_HEFERMAR,2026-02-13,,,14
cd,EXT_HEFERMAR,2026-02-16,,,10
cd,EXT_HEFERMAR,2026-02-18,,,4
cd,EXT_HEFERMAR,2026-02-19,,,1
cd,EXT_HEFERMAR,2026-02-20,,,20
cd,EXT_HEFERMAR,2026-02-21,,,12
cd,EXT_HEFERMAR,2026-02-23,,,7
cd,EXT_HERIOGAB,2026-02-13,,,27
cd,EXT_HERIOGAB,2026-02-14,,,7
cd,EXT_HERIOGAB,2026-02-16,,,25
cd,EXT_HERIOGAB,2026-02-18,,,5
cd,EXT_HERIOGAB,2026-02-19,,,1
cd,EXT_HERIOGAB,2026-02-20,,,12
cd,EXT_HERIOGAB,2026-02-21,,,11
cd,EXT_HUBOTELH,2026-02-13,,,17
cd,EXT_HUBOTELH,2026-02-14,,,6
cd,EXT_HUBOTELH,2026-02-18,,,37
cd,EXT_HUBOTELH,2026-02-19,,,29
cd,EXT_HUBOTELH,2026-02-20,,,14
cd,EXT_IGSO,2026-02-13,,,26
cd,EXT_IGSO,2026-02-14,,,52
cd,EXT_IGSO,2026-02-18,,,17
cd,EXT_IGSO,2026-02-19,,,35
cd,EXT_IGSO,2026-02-21,,,42
cd,EXT_IGSO,2026-02-23,,,10
cd,EXT_INCARDOZ,2026-02-13,,,4
cd,EXT_INCARDOZ,2026-02-14,,,3
cd,EXT_INCARDOZ,2026-02-18,,,12
cd,EXT_INCARDOZ,2026-02-19,,,17
cd,EXT_INCARDOZ,2026-02-20,,,14
cd,EXT_INCARDOZ,2026-02-21,,,3
cd,EXT_ISAVAZ,2026-02-13,,,1
cd,EXT_ISAVAZ,2026-02-16,,,1
cd,EXT_JANAGUIA,2026-02-13,,,46
cd,EXT_JANAGUIA,2026-02-14,,,43
cd,EXT_JANAGUIA,2026-02-18,,,48
cd,EXT_JANAGUIA,2026-02-19,,,43
cd,EXT_JANAGUIA,2026-02-20,,,47
cd,EXT_JANAGUIA,2026-02-21,,,42
cd,EXT_JAQVERAS,2026-02-13,,,40
cd,EXT_JAQVERAS,2026-02-14,,,8
cd,EXT_JAQVERAS,2026-02-18,,,1
cd,EXT_JAQVERAS,2026-02-19,,,7
cd,EXT_JAQVERAS,2026-02-20,,,16
cd,EXT_JAQVERAS,2026-02-21,,,10
cd,EXT_JARODMAR,2026-02-16,,,6
cd,EXT_JARODMAR,2026-02-18,,,3
cd,EXT_JARODMAR,2026-02-19,,,10
cd,EXT_JHENIFSO,2026-02-13,,,52
cd,EXT_JHENIFSO,2026-02-14,,,21
cd,EXT_JHENIFSO,2026-02-18,,,23
cd,EXT_JHENIFSO,2026-02-19,,,3
cd,EXT_JHENIFSO,2026-02-20,,,35
cd,EXT_JHENIFSO,2026-02-21,,,34
cd,EXT_JHONNGOM,2026-02-18,,,1
cd,EXT_JOAAL,2026-02-13,,,14
cd,EXT_JOAAL,2026-02-14,,,9
cd,EXT_JOAAL,2026-02-16,,,7
cd,EXT_JOAAL,2026-02-18,,,2
cd,EXT_JOAAL,2026-02-19,,,1
cd,EXT_JOAAL,2026-02-20,,,2
cd,EXT_JOAAL,2026-02-21,,,2
cd,EXT_JOAFE,2026-02-13,,,56
cd,EXT_JOAFE,2026-02-16,,,51
cd,EXT_JOAFE,2026-02-18,,,26
cd,EXT_JOAFE,2026-02-19,,,46
cd,EXT_JOIGOULA,2026-02-13,,,56
cd,EXT_JOIGOULA,2026-02-14,,,59
cd,EXT_JOIGOULA,2026-02-18,,,34
cd,EXT_JOIGOULA,2026-02-19,,,22
cd,EXT_JOIGOULA,2026-02-20,,,48
cd,EXT_JOIGOULA,2026-02-21,,,51
cd,EXT_JOIGOULA,2026-02-23,,,20
cd,EXT_JOMI,2026-02-13,,,18
cd,EXT_JOMI,2026-02-14,,,43
cd,EXT_JOMI,2026-02-18,,,9
cd,EXT_JOMI,2026-02-19,,,26
cd,EXT_JOMI,2026-02-20,,,38
cd,EXT_JOMI,2026-02-21,,,37
cd,EXT_JOMI,2026-02-23,,,4
cd,EXT_JOSIAAND,2026-02-13,,,38
cd,EXT_JOSIAAND,2026-02-18,,,6
cd,EXT_JOSIAAND,2026-02-19,,,9
cd,EXT_JOSIAAND,2026-02-20,,,8
cd,EXT_JOSIAAND,2026-02-21,,,8
cd,EXT_JOSIAAND,2026-02-23,,,2
cd,EXT_JOSUMOUR,2026-02-13,,,28
cd,EXT_JOSUMOUR,2026-02-16,,,8
cd,EXT_JOSUMOUR,2026-02-18,,,25
cd,EXT_JOSUMOUR,2026-02-19,,,56
cd,EXT_JUAQUEIR,2026-02-14,,,5
cd,EXT_JUAQUEIR,2026-02-18,,,7
cd,EXT_JUAQUEIR,2026-02-19,,,7
cd,EXT_JUAQUEIR,2026-02-20,,,8
cd,EXT_JUAQUEIR,2026-02-21,,,11
cd,EXT_JUAQUEIR,2026-02-23,,,3
cd,EXT_JULGRACA,2026-02-13,,,13
cd,EXT_JULGRACA,2026-02-14,,,9
cd,EXT_JULGRACA,2026-02-19,,,1
cd,EXT_JULGRACA,2026-02-20,,,5
cd,EXT_JULGRACA,2026-02-21,,,4
cd,EXT_JULGRACA,2026-02-23,,,2
cd,EXT_JULIAAR,2026-02-20,,,61
cd,EXT_JULLYSSA,2026-02-13,,,6
cd,EXT_JULLYSSA,2026-02-16,,,9
cd,EXT_JULLYSSA,2026-02-18,,,11
cd,EXT_JULLYSSA,2026-02-19,,,9
cd,EXT_JULLYSSA,2026-02-20,,,4
cd,EXT_KARICSIL,2026-02-13,,,29
cd,EXT_KARICSIL,2026-02-14,,,16
cd,EXT_KARICSIL,2026-02-18,,,4
cd,EXT_KARICSIL,2026-02-19,,,3
cd,EXT_KARICSIL,2026-02-20,,,3
cd,EXT_KARICSIL,2026-02-21,,,1
cd,EXT_KAUSO,2026-02-19,,,31
cd,EXT_KAUSO,2026-02-20,,,33
cd,EXT_KAYMATEU,2026-02-13,,,8
cd,EXT_KAYMATEU,2026-02-14,,,8
cd,EXT_KAYMATEU,2026-02-18,,,7
cd,EXT_KAYMATEU,2026-02-19,,,10
cd,EXT_KAYMATEU,2026-02-20,,,6
cd,EXT_KAYMATEU,2026-02-23,,,2
cd,EXT_KEVEBARB,2026-02-13,,,82
cd,EXT_KEVEBARB,2026-02-14,,,60
cd,EXT_KEVEBARB,2026-02-19,,,29
cd,EXT_KEVEBARB,2026-02-20,,,45
cd,EXT_KEVEBARB,2026-02-23,,,13
cd,EXT_LAURAMAC,2026-02-13,,,7
cd,EXT_LAURAMAC,2026-02-14,,,15
cd,EXT_LAURAMAC,2026-02-18,,,5
cd,EXT_LAURAMAC,2026-02-19,,,18
cd,EXT_LAURAMAC,2026-02-20,,,7
cd,EXT_LAURAMAC,2026-02-21,,,6
cd,EXT_LAURAMAC,2026-02-23,,,1
cd,EXT_LEOSIA,2026-02-18,,,56
cd,EXT_LEOSIA,2026-02-19,,,24
cd,EXT_LEOSIA,2026-02-20,,,27
cd,EXT_LEOSIA,2026-02-21,,,18
cd,EXT_LETHONOR,2026-02-13,,,5
cd,EXT_LETHONOR,2026-02-14,,,10
cd,EXT_LETHONOR,2026-02-18,,,7
cd,EXT_LETHONOR,2026-02-19,,,6
cd,EXT_LETHONOR,2026-02-20,,,6
cd,EXT_LETHONOR,2026-02-21,,,13
cd,EXT_LETHONOR,2026-02-23,,,1
cd,EXT_LETICO,2026-02-13,,,39
cd,EXT_LETICO,2026-02-14,,,52
cd,EXT_LETICO,2026-02-18,,,23
cd,EXT_LETICO,2026-02-19,,,29
cd,EXT_LETICO,2026-02-20,,,19
cd,EXT_LETICO,2026-02-21,,,31
cd,EXT_LETICO,2026-02-23,,,6
cd,EXT_LILAISA,2026-02-13,,,32
cd,EXT_LILAISA,2026-02-14,,,63
cd,EXT_LILAISA,2026-02-18,,,21
cd,EXT_LILAISA,2026-02-19,,,33
cd,EXT_LILAISA,2026-02-20,,,49
cd,EXT_LILAISA,2026-02-21,,,41
cd,EXT_LILAISA,2026-02-23,,,9
cd,EXT_LIMLARA,2026-02-13,,,10
cd,EXT_LIMLARA,2026-02-18,,,4
cd,EXT_LIMLARA,2026-02-19,,,11
cd,EXT_LIMLARA,2026-02-20,,,26
cd,EXT_LOFREIRE,2026-02-13,,,24
cd,EXT_LOFREIRE,2026-02-14,,,38
cd,EXT_LOFREIRE,2026-02-18,,,11
cd,EXT_LOFREIRE,2026-02-19,,,16
cd,EXT_LOFREIRE,2026-02-20,,,32
cd,EXT_LOFREIRE,2026-02-21,,,30
cd,EXT_LOFREIRE,2026-02-23,,,10
cd,EXT_LOHAFEIT,2026-02-20,,,58
cd,EXT_LORRACAS,2026-02-16,,,120
cd,EXT_LUARLINO,2026-02-13,,,45
cd,EXT_LUARLINO,2026-02-16,,,33
cd,EXT_LUARLINO,2026-02-18,,,6
cd,EXT_LUARLINO,2026-02-19,,,10
cd,EXT_LUARLINO,2026-02-20,,,10
cd,EXT_LUAVARAN,2026-02-13,,,50
cd,EXT_LUAVARAN,2026-02-14,,,33
cd,EXT_LUAVARAN,2026-02-18,,,30
cd,EXT_LUAVARAN,2026-02-19,,,32
cd,EXT_LUAVARAN,2026-02-20,,,38
cd,EXT_LUAVARAN,2026-02-21,,,32
cd,EXT_LUCMAT,2026-02-13,,,2
cd,EXT_LUCMAT,2026-02-14,,,1
cd,EXT_LUCMAT,2026-02-18,,,4
cd,EXT_LUCMAT,2026-02-20,,,1
cd,EXT_LUCMAT,2026-02-23,,,1
cd,EXT_LUIZN,2026-02-14,,,13
cd,EXT_LUIZN,2026-02-18,,,33
cd,EXT_LUIZN,2026-02-19,,,17
cd,EXT_LUIZN,2026-02-20,,,18
cd,EXT_LUIZN,2026-02-21,,,12
cd,EXT_MAIZADOR,2026-02-19,,,17
cd,EXT_MAIZADOR,2026-02-20,,,8
cd,EXT_MAIZADOR,2026-02-23,,,2
cd,EXT_MARANNA,2026-02-13,,,12
cd,EXT_MARANNA,2026-02-14,,,5
cd,EXT_MARANNA,2026-02-18,,,3
cd,EXT_MARANNA,2026-02-20,,,4
cd,EXT_MARANNA,2026-02-21,,,2
cd,EXT_MARCUAMA,2026-02-13,,,30
cd,EXT_MARCUAMA,2026-02-14,,,30
cd,EXT_MARCUAMA,2026-02-18,,,36
cd,EXT_MARCUAMA,2026-02-19,,,33
cd,EXT_MARCUAMA,2026-02-20,,,31
cd,EXT_MARCUAMA,2026-02-21,,,31
cd,EXT_MARCUAMA,2026-02-23,,,11
cd,EXT_MARIFR,2026-02-13,,,48
cd,EXT_MARIFR,2026-02-14,,,36
cd,EXT_MARIFR,2026-02-18,,,50
cd,EXT_MARIFR,2026-02-19,,,30
cd,EXT_MATHEMO,2026-02-19,,,5
cd,EXT_MELQALVE,2026-02-13,,,14
cd,EXT_MELQALVE,2026-02-14,,,17
cd,EXT_MELQALVE,2026-02-18,,,1
cd,EXT_MELQALVE,2026-02-19,,,4
cd,EXT_MELQALVE,2026-02-20,,,2
cd,EXT_MELQALVE,2026-02-21,,,4
cd,EXT_MELQALVE,2026-02-23,,,1
cd,EXT_MIRANVIN,2026-02-13,,,63
cd,EXT_MYCBEZER,2026-02-13,,,15
cd,EXT_MYCBEZER,2026-02-16,,,6
cd,EXT_MYCBEZER,2026-02-18,,,8
cd,EXT_MYCBEZER,2026-02-19,,,9
cd,EXT_MYCBEZER,2026-02-20,,,6
cd,EXT_NASLAURA,2026-02-16,,,1
cd,EXT_NEVITOR,2026-02-13,,,9
cd,EXT_NEVITOR,2026-02-14,,,12
cd,EXT_NEVITOR,2026-02-16,,,15
cd,EXT_NEVITOR,2026-02-19,,,1
cd,EXT_NEVITOR,2026-02-20,,,4
cd,EXT_NIMEIRA,2026-02-13,,,10
cd,EXT_NIMEIRA,2026-02-14,,,24
cd,EXT_NIMEIRA,2026-02-18,,,2
cd,EXT_NIMEIRA,2026-02-19,,,9
cd,EXT_NIMEIRA,2026-02-20,,,8
cd,EXT_NIMEIRA,2026-02-21,,,11
cd,EXT_NIMEIRA,2026-02-23,,,2
cd,EXT_NUBIANSI,2026-02-13,,,45
cd,EXT_NUBIANSI,2026-02-14,,,40
